Units Sold,Total Sales,Total Operating Profit,Price per Unit,Profit per Unit
681,22811,7501.219999999999,33.49632892804699,11.015007342143905
239,13184,6380.4,55.16317991631799,26.696234309623428
554,22806,8434.82,41.16606498194946,15.225306859205777
596,30336,13089.449999999999,50.899328859060404,21.9621644295302
480,24828,10685.039999999999,51.725,22.260499999999997
851,35284,15136.539999999999,41.46180963572268,17.786768507638072
636,35176,15278.8,55.308176100628934,24.023270440251572
284,12058,5813.82,42.45774647887324,20.47119718309859
578,31572,12012.39,54.622837370242216,20.78268166089965
520,26303,11209.919999999998,50.582692307692305,21.557538461538456
440,16343,7035.23,37.143181818181816,15.989159090909089
835,39450,17044.8,47.24550898203593,20.412934131736527
600,30885,13050.6,51.475,21.751
367,13804,6613.32,37.61307901907357,18.019945504087193
920,55416,20790.3,60.23478260869565,22.598152173913043
628,29820,12696.8,47.48407643312102,20.217834394904457
511,21698,9190.589999999998,42.46183953033268,17.985499021526415
886,37262,15968.16,42.05643340857788,18.0227539503386
648,30520,12912.32,47.098765432098766,19.92641975308642
720,64224,30406.68,89.2,42.2315
1193,121840,46369.399999999994,102.12908633696563,38.86789606035205
1134,74970,32242.0,66.11111111111111,28.432098765432098
920,72933,31913.42,79.275,34.6885
1329,75916,32790.88,57.12264860797592,24.673348382242285
1113,87899,38148.95,78.9748427672956,34.27578616352201
1060,94137,45119.990000000005,88.80849056603773,42.566028301886796
1021,105137,39991.4,102.9745347698335,39.16885406464251
1201,106542,46415.159999999996,88.71107410491257,38.64709408825978
966,80724,34926.12,83.56521739130434,36.15540372670808
1476,123192,52864.56,83.46341463414635,35.81609756097561
1106,98630,42935.899999999994,89.17721518987342,38.82088607594936
765,46850,22604.74,61.24183006535948,29.548679738562093
492,31362,11911.259999999998,63.74390243902439,24.209878048780485
1320,103120,43856.009999999995,78.12121212121212,33.22425
746,52962,22966.71,70.99463806970509,30.786474530831097
1360,121295,52233.35,89.1875,38.406875
1106,76580,32833.5,69.24050632911393,29.686708860759495
435,22455,10599.54,51.62068965517241,24.36675862068966
465,17625,6742.5,37.903225806451616,14.5
800,37750,15942.5,47.1875,19.928125
393,16553,6959.73,42.11959287531807,17.709236641221374
820,34510,14854.75,42.08536585365854,18.115548780487806
474,19734,8468.880000000001,41.63291139240506,17.866835443037978
557,26333,12605.99,47.27648114901257,22.63193895870736
648,33560,12702.0,51.79012345679013,19.60185185185185
914,41981,18151.449999999997,45.93107221006564,19.8593544857768
600,22500,9489.599999999999,37.5,15.815999999999997
636,20908,8989.32,32.874213836477985,14.134150943396225
628,26424,11200.8,42.07643312101911,17.835668789808917
741,49133,23074.870000000003,66.306342780027,31.140175438596494
954,76614,29338.32,80.30817610062893,30.752955974842767
1134,48160,20871.199999999997,42.46913580246913,18.404938271604937
780,37200,15852.0,47.69230769230769,20.323076923076922
1032,38464,16548.04,37.27131782945737,16.034922480620157
820,30946,13287.52,37.739024390243905,16.20429268292683
824,64607,30746.81,78.40655339805825,37.31408980582525
994,82921,31117.149999999998,83.4215291750503,31.304979879275653
1264,92448,39050.24,73.13924050632912,30.89417721518987
948,66408,28848.0,70.0506329113924,30.430379746835442
1312,85072,36766.719999999994,64.84146341463415,28.023414634146338
954,66354,28188.239999999998,69.55345911949685,29.547421383647798
484,21344,4849.77,44.099173553719005,10.020185950413223
284,12662,3520.6800000000003,44.58450704225352,12.396760563380283
473,16359,4413.15,34.58562367864693,9.330126849894292
476,21218,5955.95,44.575630252100844,12.5125
284,16863,7148.76,59.37676056338028,25.171690140845072
643,33612,9339.58,52.273716951788494,14.525007776049767
1162,54273,23040.73,46.7065404475043,19.82851118760757
894,39693,14990.31,44.399328859060404,16.76768456375839
283,12237,3920.2200000000003,43.24028268551237,13.85236749116608
2329,102187,38780.49,43.87591240875913,16.65113353370545
668,23631,10131.0,35.375748502994014,15.166167664670658
966,53744,14790.74,55.63561076604555,15.311325051759834
1358,77970,33096.97,57.415316642120764,24.371848306332843
1248,62894,23870.26,50.395833333333336,19.126810897435895
921,42179,13644.36,45.79695982627579,14.814723127035831
2488,140111,52683.149999999994,56.31471061093247,21.174899517684885
1212,53392,22816.989999999998,44.052805280528055,18.82589933993399
606,35449,9708.97,58.49669966996699,16.021402640264025
1279,79643,34135.47,62.26974198592651,26.689186864738076
1059,54177,20465.85,51.1586402266289,19.325637393767703
637,30703,10005.71,48.19937205651491,15.707551020408163
1857,106870,40165.86,57.549811523963385,21.629434571890144
799,38507,16268.899999999998,48.19399249061327,20.361576971214014
284,14141,4589.22,49.79225352112676,16.159225352112678
406,15916,6687.16,39.20197044334975,16.470837438423644
406,16078,6089.0,39.600985221674875,14.997536945812808
222,7629,3277.2,34.36486486486486,14.762162162162161
662,25932,9569.399999999998,39.17220543806646,14.45528700906344
416,12389,5298.67,29.78125,12.737187500000001
156,6896,2259.45,44.205128205128204,14.483653846153844
288,10017,3283.56,34.78125,11.40125
286,11257,4188.22,39.36013986013986,14.644125874125875
64,1892,721.0,29.5625,11.265625
719,28616,10858.0,39.79972183588317,15.10152990264256
344,10113,4250.13,29.398255813953487,12.355029069767442
97,4321,1419.28,44.54639175257732,14.631752577319588
224,7742,2565.15,34.5625,11.4515625
189,6576,2460.72,34.79365079365079,13.019682539682538
32,953,355.88,29.78125,11.12125
570,19575,8350.0,34.3421052631579,14.649122807017545
228,5647,2154.5299999999997,24.767543859649123,9.449692982456138
65,2865,951.75,44.07692307692308,14.642307692307693
252,8664,2832.16,34.38095238095238,11.238730158730158
156,5367,1997.49,34.40384615384615,12.804423076923078
63,1851,689.97,29.38095238095238,10.951904761904762
553,19099,8104.24,34.53707052441229,14.6550452079566
158,3917,1481.83,24.79113924050633,9.378670886075948
161,8013,2615.58,49.77018633540373,16.24583850931677
313,17025,5467.86,54.39297124600639,17.46920127795527
222,9849,3664.29,44.36486486486486,16.50581081081081
130,5110,1932.8,39.30769230769231,14.867692307692307
588,29281,12406.240000000002,49.79761904761905,21.09904761904762
188,7368,2756.64,39.191489361702125,14.662978723404255
192,9557,3155.22,49.776041666666664,16.4334375
384,20951,6953.099999999999,54.559895833333336,18.10703125
325,14325,5382.75,44.07692307692308,16.56230769230769
194,7628,2914.0,39.31958762886598,15.02061855670103
625,30874,12937.1,49.3984,20.699360000000002
222,8739,3319.5,39.36486486486486,14.952702702702704
226,11095,3680.3999999999996,49.0929203539823,16.284955752212387
452,24757,8088.0599999999995,54.77212389380531,17.893938053097344
347,15399,5782.77,44.377521613832855,16.665043227665706
195,7620,2861.4,39.07692307692308,14.673846153846155
656,32668,13837.48,49.798780487804876,21.093719512195122
260,10220,3887.8,39.30769230769231,14.953076923076924
163,8035,2678.3999999999996,49.29447852760736,16.431901840490795
381,20792,6795.69,54.57217847769029,17.836456692913384
358,15778,6032.75,44.072625698324025,16.851256983240223
194,7628,2848.88,39.31958762886598,14.684948453608248
635,31479,13434.0,49.573228346456695,21.155905511811024
260,10340,3970.0,39.76923076923077,15.26923076923077
130,6439,2118.9,49.53076923076923,16.29923076923077
250,13699,4379.7,54.796,17.5188
288,12897,4791.15,44.78125,16.635937499999997
125,4900,1805.0,39.2,14.44
553,27521,11698.32,49.76672694394213,21.154285714285713
161,6368,2434.0,39.5527950310559,15.118012422360248
95,5620,1798.0,59.1578947368421,18.926315789473684
252,16119,5147.7,63.964285714285715,20.42738095238095
258,12784,4780.639999999999,49.55038759689923,18.529612403100774
96,4779,1827.0,49.78125,19.03125
488,26500,11422.640000000001,54.30327868852459,23.40704918032787
125,6225,2313.5,49.8,18.508
156,9236,3013.84,59.205128205128204,19.31948717948718
288,18530,6066.78,64.34027777777777,21.06520833333333
226,11045,4141.15,48.8716814159292,18.32367256637168
191,9468,3530.2799999999997,49.57068062827225,18.483141361256543
438,26104,11207.2,59.598173515981735,25.58721461187215
218,10852,4151.0,49.77981651376147,19.041284403669724
226,13254,4279.139999999999,58.64601769911504,18.934247787610616
347,22266,7206.84,64.1671469740634,20.76899135446686
315,15490,5870.0,49.17460317460318,18.634920634920636
219,10906,4075.8199999999997,49.79908675799087,18.6110502283105
572,33954,14277.0,59.36013986013986,24.95979020979021
290,14175,5312.25,48.87931034482759,18.318103448275863
363,18501,7055.07,50.96694214876033,19.435454545454544
527,22473,9569.599999999999,42.64326375711575,18.15863377609108
526,22425,10837.529999999999,42.633079847908746,20.603669201520912
272,10253,3890.27,37.69485294117647,14.302463235294118
856,36578,17567.45,42.731308411214954,20.522721962616824
517,17014,6382.449999999999,32.90909090909091,12.345164410058025
244,11376,3138.0,46.622950819672134,12.860655737704919
405,15250,5022.0,37.65432098765432,12.4
358,15185,7283.37,42.41620111731844,20.344608938547484
393,12951,3662.38,32.954198473282446,9.319033078880407
926,38794,18331.91,41.89416846652268,19.796879049676026
434,14192,5439.75,32.70046082949309,12.533986175115208
160,7450,2105.06,46.5625,13.156625
322,12214,4043.42,37.93167701863354,12.557204968944099
283,10677,3546.64,37.72791519434629,12.532296819787986
480,15783,4340.88,32.88125,9.0435
752,27966,9239.04,37.18882978723404,12.285957446808512
310,8780,2487.6,28.322580645161292,8.024516129032257
202,9319,2569.0,46.133663366336634,12.717821782178218
452,17057,5739.48,37.73672566371681,12.697964601769911
246,9093,3046.68,36.96341463414634,12.384878048780488
199,6392,1781.71,32.120603015075375,8.953316582914573
716,26618,8777.46,37.175977653631286,12.259022346368713
242,6811,1888.97,28.144628099173552,7.805661157024794
314,16039,4430.95,51.0796178343949,14.111305732484077
517,28812,9354.88,55.72920696324952,18.094545454545454
322,14850,4923.66,46.11801242236025,15.29086956521739
276,11671,3293.67,42.28623188405797,11.93358695652174
797,41154,13660.59,51.63613550815558,17.140012547051445
349,14461,4082.05,41.43553008595988,11.696418338108883
358,18269,5160.4400000000005,51.03072625698324,14.414636871508382
596,33594,10905.6,56.36577181208054,18.29798657718121
533,24772,8043.84,46.4765478424015,15.091632270168855
362,15238,4149.44,42.0939226519337,11.462541436464088
926,47173,15482.699999999999,50.942764578833696,16.71997840172786
393,16806,4677.66,42.76335877862596,11.902442748091604
398,20633,5859.61,51.84170854271357,14.722638190954774
685,37952,12338.64,55.40437956204379,18.01261313868613
560,26425,8860.95,47.1875,15.823125000000001
358,15207,4256.05,42.477653631284916,11.88840782122905
930,47459,15373.499999999998,51.031182795698925,16.53064516129032
440,18348,5106.639999999999,41.7,11.605999999999998
245,12489,3427.05,50.97551020408163,13.98795918367347
514,29286,9802.9,56.976653696498055,19.071789883268483
550,25332,8128.48,46.058181818181815,14.779054545454544
284,11815,3243.31,41.602112676056336,11.420105633802816
932,47514,15616.399999999998,50.98068669527897,16.755793991416308
429,17738,4872.2,41.34731934731935,11.357109557109556
200,10241,2850.67,51.205,14.253350000000001
365,20248,6707.76,55.47397260273973,18.37742465753425
401,18667,6124.4,46.55112219451372,15.272817955112219
200,8463,2369.07,42.315,11.845350000000002
738,37412,12302.52,50.69376693766937,16.67008130081301
236,9759,2702.13,41.351694915254235,11.449703389830509
161,9908,2696.42,61.54037267080745,16.747950310559006
358,23508,7826.4,65.66480446927375,21.86145251396648
349,17859,5928.7,51.17191977077364,16.987679083094555
159,8174,2257.36,51.40880503144654,14.197232704402516
652,36120,12020.4,55.39877300613497,18.436196319018403
197,10235,2816.85,51.954314720812185,14.298730964467005
398,24560,6986.3,61.70854271356784,17.553517587939698
571,36676,12238.8,64.23117338003503,21.433975481611206
492,25260,8437.2,51.34146341463415,17.14878048780488
438,22691,6383.39,51.805936073059364,14.573949771689499
608,37261,12383.08,61.28453947368421,20.36690789473684
469,24379,6751.45,51.98081023454158,14.395415778251598
474,29388,8263.32,62.0,17.433164556962026
640,41808,13757.439999999999,65.325,21.496
593,30371,9751.42,51.21585160202361,16.444215851602024
480,24915,6871.2,51.90625,14.315
903,56053,18325.8,62.074197120708746,20.29435215946844
560,28280,7850.360000000001,50.5,14.018500000000001
423,16822,6422.78,39.76832151300236,15.18387706855792
548,16317,8622.21,29.775547445255473,15.733959854014596
548,16317,6138.99,29.775547445255473,11.202536496350364
352,8723,3710.96,24.78125,10.5425
781,22962,9606.0,29.40076824583867,12.299615877080665
548,10837,4026.6499999999996,19.775547445255473,7.347901459854014
576,25416,10941.3,44.125,18.995312499999997
688,23804,13638.68,34.598837209302324,19.823662790697675
419,12382,4702.18,29.55131264916468,11.22238663484487
484,14301,5432.629999999999,29.547520661157026,11.224442148760328
857,25528,10897.34,29.787631271878645,12.715682613768962
488,9647,3591.1499999999996,19.76844262295082,7.358913934426229
469,20917,8851.84,44.59914712153518,18.873859275053306
618,21344,12399.86,34.53721682847896,20.064498381877023
576,19782,8477.279999999999,34.34375,14.717499999999998
416,12388,4678.87,29.778846153846153,11.247283653846154
986,34294,17954.84,34.78093306288032,18.20977687626775
599,14975,4802.5,25.0,8.017529215358932
520,25400,10700.0,48.84615384615385,20.576923076923077
677,26624,15430.560000000001,39.326440177252586,22.792555391432792
536,21218,9035.539999999999,39.58582089552239,16.857350746268654
484,16613,6198.23,34.324380165289256,12.806260330578512
906,31167,16162.7,34.40066225165563,17.83962472406181
585,17145,5580.9,29.307692307692307,9.54
599,32572,13867.039999999999,54.37729549248748,23.15031719532554
725,42750,24750.0,58.96551724137931,34.13793103448276
650,32050,13877.5,49.30769230769231,21.35
576,25542,9733.5,44.34375,16.8984375
1002,49686,25935.96,49.58682634730539,25.884191616766465
608,27227,8753.3,44.78125,14.396875
677,40164,17365.199999999997,59.326440177252586,25.65022156573116
844,54015,30722.250000000004,63.99881516587678,36.4007701421801
742,36432,15648.279999999999,49.099730458221025,21.08932614555256
683,30419,11529.869999999999,44.53733528550512,16.88121522693997
1031,56086,29328.44,54.3996120271581,28.446595538312316
688,30408,9914.52,44.19767441860465,14.410639534883721
693,40722,17138.219999999998,58.76190476190476,24.730476190476185
935,60145,34902.55,64.32620320855615,37.32893048128343
839,45767,19408.67,54.54946364719905,23.133098927294395
683,33676,12529.2,49.30600292825768,18.34436310395315
1125,66825,34695.0,59.4,30.84
748,36708,12206.099999999999,49.07486631016043,16.31831550802139
635,28170,12005.1,44.36220472440945,18.905669291338583
851,41670,23948.1,48.96592244418331,28.141128084606343
845,45500,19175.0,53.84615384615385,22.692307692307693
667,23203,8603.85,34.78710644677661,12.899325337331335
1138,66965,35507.6,58.844463971880494,31.20175746924429
719,31923,10302.66,44.39916550764951,14.329151599443671
603,26623,11174.0,44.15091210613598,18.53067993366501
748,37054,21210.100000000002,49.537433155080215,28.355748663101608
774,30438,12883.380000000001,39.325581395348834,16.645193798449615
594,20671,7639.45,34.7996632996633,12.861026936026935
1032,45744,24138.72,44.325581395348834,23.390232558139537
645,22430,7320.6,34.775193798449614,11.349767441860466
512,25376,10956.8,49.5625,21.4
662,35999,20868.050000000003,54.379154078549846,31.522734138972815
742,29179,12351.29,39.32479784366577,16.645943396226418
516,20408,7804.0,39.55038759689923,15.124031007751938
975,48525,25475.25,49.76923076923077,26.12846153846154
548,21551,7147.95,39.32664233576642,13.043704379562044
576,34434,14888.699999999999,59.78125,25.8484375
794,50595,29223.190000000002,63.721662468513856,36.80502518891688
645,28590,12349.5,44.325581395348834,19.14651162790698
613,27033,10253.669999999998,44.099510603588904,16.727030995106034
871,43354,22925.52,49.77497129735936,26.320918484500574
565,25185,8329.5,44.575221238938056,14.742477876106195
693,40865,17289.8,58.96825396825397,24.94920634920635
813,51866,29488.0,63.79581795817958,36.27060270602706
826,40596,17290.879999999997,49.14769975786925,20.933268765133167
688,34124,12804.52,49.598837209302324,18.61122093023256
1105,65025,34055.25,58.84615384615385,30.81923076923077
768,38064,12628.8,49.5625,16.443749999999998
383,16979,5543.69,44.331592689295036,14.474386422976501
605,20915,9861.55,34.570247933884296,16.300082644628098
348,12872,4188.4,36.98850574712644,12.035632183908046
95,2790,1041.3000000000002,29.36842105263158,10.96105263157895
1196,44144,16561.0,36.90969899665552,13.846989966555183
484,13187,4354.65,27.24586776859504,8.997210743801652
706,35472,11501.779999999999,50.243626062322946,16.291473087818694
1555,79237,37537.0,50.95627009646302,24.139549839228295
1308,56503,18380.37,43.198012232415905,14.052270642201835
548,20294,7660.3600000000015,37.03284671532847,13.978759124087594
2984,139956,52537.600000000006,46.902144772117964,17.60643431635389
1092,40620,13244.81,37.1978021978022,12.128946886446887
823,38772,12544.96,47.110571081409475,15.242964763061968
1563,81020,38667.93,51.83621241202815,24.739558541266796
1788,74137,24245.79,41.46364653243848,13.560285234899329
1316,51520,20410.43,39.148936170212764,15.509445288753799
2670,120444,47239.89000000001,45.11011235955056,17.692842696629217
1374,55045,21736.9,40.061863173216885,15.820160116448328
568,18678,7053.139999999999,32.88380281690141,12.417499999999999
730,16900,7182.04,23.15068493150685,9.83841095890411
716,16955,6383.249999999999,23.68016759776536,8.915153631284914
480,8808,3808.6800000000003,18.35,7.93475
1041,24129,10262.44,23.178674351585013,9.858251681075888
707,9928,4212.98,14.042432814710043,5.958953323903819
644,23748,8916.56,36.87577639751553,13.8455900621118
785,18700,9874.0,23.821656050955415,12.578343949044585
567,13174,4939.0599999999995,23.234567901234566,8.710864197530864
514,12262,5244.02,23.85603112840467,10.202373540856032
1099,25606,10919.86,23.29936305732484,9.936178343949045
656,9176,3868.32,13.987804878048781,5.8968292682926835
510,16567,6135.57,32.484313725490196,12.030529411764705
684,15889,8391.22,23.22953216374269,12.267865497076022
628,14960,5626.4,23.821656050955415,8.959235668789809
440,8294,3563.75,18.85,8.099431818181818
1130,26761,11617.15,23.68230088495575,10.280663716814159
689,9663,4202.88,14.02467343976778,6.099970972423803
504,19018,7203.4400000000005,37.73412698412698,14.292539682539683
746,20956,10956.94,28.091152815013405,14.687587131367293
600,14202,5462.75,23.67,9.104583333333334
471,8960,3801.08,19.023354564755838,8.070233545647557
1067,24999,10713.26,23.429240862230554,10.040543580131208
600,8403,3641.5,14.005,6.069166666666667
648,27243,10330.169999999998,42.041666666666664,15.941620370370368
790,36829,19650.7,46.618987341772154,24.874303797468354
721,26767,10088.349999999999,37.124826629680996,13.992163661581134
592,19242,8230.47,32.50337837837838,13.902820945945944
1177,43792,18780.22,37.20645709430756,15.956006796941377
680,22338,9591.06,32.85,14.1045
720,41040,15323.849999999999,57.0,21.283125
1032,63074,33338.47,61.11821705426357,32.30471899224806
775,28975,10870.25,37.38709677419355,14.026129032258064
716,30347,12793.880000000001,42.384078212290504,17.86854748603352
1223,51142,21891.72,41.81684382665576,17.900016353229763
775,32419,14157.91,41.83096774193548,18.268270967741934
800,45750,17301.0,57.1875,21.62625
1060,64852,33914.19,61.1811320754717,31.99451886792453
948,49332,18334.92,52.037974683544306,19.340632911392404
742,34421,14683.73,46.389487870619945,19.789393530997305
1360,77401,33185.36,56.9125,24.401
835,39282,16518.72,47.044311377245506,19.782898203592815
730,33642,12722.999999999998,46.084931506849315,17.42876712328767
1000,51984,27768.15,51.984,27.768150000000002
966,50112,19153.92,51.87577639751553,19.828074534161487
750,28696,12171.52,38.26133333333333,16.228693333333332
1296,72036,31024.8,55.583333333333336,23.93888888888889
851,39929,17083.24,46.92009400705053,20.07431257344301
640,18036,6806.88,28.18125,10.63575
790,25820,13658.8,32.68354430379747,17.289620253164557
830,35013,13184.789999999999,42.18433734939759,15.885289156626506
620,11820,5109.0,19.06451612903226,8.240322580645161
1160,55071,23735.34,47.475,20.4615
693,13012,5590.75,18.776334776334778,8.067460317460318
553,18011,6958.0,32.56962025316456,12.582278481012658
761,25091,13293.34,32.97109067017083,17.468252299605783
810,18930,7044.099999999999,23.37037037037037,8.696419753086419
564,13345,5688.5,23.661347517730498,10.085992907801419
1067,34441,14875.92,32.27835051546392,13.941818181818181
593,14007,6091.68,23.620573355817875,10.27264755480607
680,48396,18201.3,71.17058823529412,26.766617647058823
851,58687,31125.1,68.96239717978848,36.57473560517039
720,13401,4969.8,18.6125,6.9025
720,39897,17043.3,55.4125,23.67125
994,27846,11958.64,28.014084507042252,12.03082494969819
625,17576,7517.88,28.1216,12.028608
756,49788,18889.14,65.85714285714286,24.98563492063492
897,62783,32987.84,69.99219620958752,36.775741360089185
931,52334,19752.38,56.21267454350161,21.216305048335126
751,41811,18028.57,55.67376830892144,24.006085219707057
1225,79730,34467.12,65.08571428571429,28.13642448979592
820,46377,20022.120000000003,56.55731707317073,24.417219512195125
473,16359,6113.73,34.58562367864693,12.925433403805496
613,15187,8057.18,24.774877650897228,13.143849918433933
608,14934,5593.98,24.5625,9.200624999999999
413,8084,3423.6800000000003,19.573849878934624,8.289782082324455
871,21383,9229.4,24.549942594718715,10.596326061997704
618,9127,3434.69,14.768608414239482,5.557750809061488
413,16344,6054.8,39.573849878934624,14.660532687651331
520,15360,8116.8,29.53846153846154,15.60923076923077
476,11799,4420.53,24.787815126050422,9.286827731092437
320,7930,3373.6,24.78125,10.5425
943,23575,10138.5,25.0,10.751325556733828
540,7985,2955.75,14.787037037037036,5.473611111111111
325,14325,5444.25,44.07692307692308,16.751538461538463
452,15718,8379.2,34.77433628318584,18.538053097345134
387,13458,5006.099999999999,34.775193798449614,12.93565891472868
254,7512,3171.12,29.5748031496063,12.484724409448818
806,28024,11905.24,34.76923076923077,14.77076923076923
445,10935,4067.6,24.573033707865168,9.140674157303371
290,11340,4203.0,39.10344827586207,14.493103448275862
455,13440,7043.4,29.53846153846154,15.479999999999999
347,10194,3840.06,29.377521613832855,11.066455331412104
252,6196,2621.92,24.58730158730159,10.404444444444445
719,24877,10521.04,34.599443671766345,14.632878998609181
358,6994,2657.0599999999995,19.536312849162012,7.421955307262569
320,14329,5415.549999999999,44.778125,16.92359375
455,22224,11584.5,48.84395604395604,25.46043956043956
413,14367,5387.49,34.78692493946731,13.044769975786924
290,8635,3736.75,29.775862068965516,12.885344827586207
800,31820,13500.2,39.775,16.87525
387,11523,4310.58,29.775193798449614,11.1384496124031
452,17876,6644.2,39.54867256637168,14.699557522123893
667,29589,15689.1,44.361319340329835,23.521889055472265
441,12957,4805.219999999999,29.38095238095238,10.896190476190474
441,10843,4546.5,24.58730158730159,10.30952380952381
768,26376,11303.04,34.34375,14.717500000000001
488,11974,4554.76,24.53688524590164,9.333524590163934
469,18478,6954.22,39.39872068230277,14.82776119402985
710,31310,16376.6,44.098591549295776,23.0656338028169
630,21790,8141.3,34.58730158730159,12.922698412698413
476,14179,6052.37,29.787815126050422,12.715063025210084
953,37308,16019.400000000001,39.14795383001049,16.809443861490035
553,16462,6170.02,29.768535262206147,11.15735985533454
381,13254,4969.379999999999,34.78740157480315,13.04299212598425
603,23608,12495.2,39.15091210613598,20.72172470978441
618,24434,9149.64,39.53721682847896,14.805242718446602
416,10309,4451.2,24.78125,10.7
903,35714,15057.0,39.55038759689923,16.674418604651162
520,17840,6666.4,34.30769230769231,12.819999999999999
352,8646,3238.62,24.5625,9.200625
445,13160,6952.4,29.573033707865168,15.623370786516853
500,14800,5516.0,29.6,11.032
358,5287,2265.86,14.768156424581006,6.3292178770949725
774,26568,11184.0,34.325581395348834,14.449612403100776
375,5550,2089.5,14.8,5.572
293,10051,3778.97,34.303754266211605,12.897508532423208
438,17343,9139.66,39.5958904109589,20.866803652968038
441,10934,4154.5,24.793650793650794,9.420634920634921
284,6982,2928.5,24.58450704225352,10.31161971830986
656,22829,9621.54,34.80030487804878,14.666981707317074
323,7929,2993.42,24.54798761609907,9.267554179566563
381,16982,6396.49,44.57217847769029,16.788687664041994
508,25183,13265.42,49.57283464566929,26.11303149606299
438,10774,3973.3,24.598173515981735,9.071461187214613
413,10149,4302.48,24.573849878934624,10.417627118644067
650,22600,9601.0,34.76923076923077,14.77076923076923
375,9215,3482.85,24.573333333333334,9.2876
438,19445,7360.15,44.39497716894977,16.803995433789954
576,28421,14861.92,49.342013888888886,25.801944444444445
563,19366,7248.18,34.39786856127886,12.874209591474246
438,15242,6455.84,34.79908675799087,14.739360730593608
813,35932,15174.76,44.19680196801968,18.665141451414513
520,17840,6704.8,34.30769230769231,12.893846153846154
1813,84996,53322.69000000001,46.88141202426917,29.411301709873143
2653,132682,36879.92,50.012061816811155,13.901213720316623
2767,122619,40018.28,44.31478135164438,14.462696060715576
2119,87873,37443.479999999996,41.46908919301557,17.67035394053799
3736,144301,68679.21,38.62446466809422,18.38308618843683
2896,129296,61464.24,44.646408839779006,21.223839779005523
2078,107009,66721.20000000001,51.49615014436959,32.10837343599616
2960,175778,48453.42,59.38445945945946,16.369398648648648
3783,183892,60185.619999999995,48.61009780597409,15.909495109701295
2090,89790,38321.079999999994,42.961722488038276,18.335444976076552
4063,171928,82149.76000000001,42.31553039625892,20.218990893428504
2954,131883,62777.41,44.6455653351388,21.251662153012866
1008,54746,34481.22,54.31150793650794,34.20755952380952
1238,73098,20315.24,59.04523424878837,16.4097253634895
1739,68218,23424.579999999998,39.22829212190914,13.470143760782058
1797,70985,31375.94,39.501947690595436,17.460178074568724
1781,56191,24958.91,31.55025266704099,14.01398652442448
1238,45471,19799.85,36.72940226171244,15.993416801292407
316,14024,5236.839999999999,44.379746835443036,16.572278481012656
293,10051,5264.86,34.303754266211605,17.96880546075085
163,5629,2158.25,34.533742331288344,13.24079754601227
64,1906,803.0,29.78125,12.546875
594,20433,8706.32,34.398989898989896,14.657104377104377
222,5456,2071.75,24.576576576576578,9.332207207207206
568,25752,9699.1,45.33802816901409,17.075880281690143
1238,53657,28123.4,43.341680129240714,22.71680129240711
958,36316,13599.539999999999,37.90814196242171,14.195762004175364
442,14309,6084.12,32.373303167420815,13.76497737556561
2795,116683,49909.87,41.747048300536676,17.856840787119857
924,28958,10816.45,31.33982683982684,11.70611471861472
571,24666,9233.56,43.19789842381786,16.170858143607706
1735,83699,43899.33,48.24149855907781,25.30220749279539
1306,48229,18155.61,36.92879019908116,13.901692189892803
642,19908,8525.65,31.009345794392523,13.279828660436136
2527,108425,46220.87,42.906608626830234,18.2908072813613
821,28143,10627.41,34.278928136419005,12.944470158343483
871,25934,11169.359999999999,29.774971297359357,12.823605051664751
613,21179,11227.06,34.549755301794455,18.314942903752037
878,17357,7444.21,19.76879271070615,8.47859908883827
613,18114,7825.199999999999,29.549755301794452,12.765415986949428
1644,88085,51959.08000000001,53.57968369829684,31.605279805352804
3307,186061,45515.12,56.26277592984578,13.763265799818567
2534,134721,40049.67,53.16535122336227,15.804921073401736
1871,96783,38033.09,51.72795296632817,20.32768038482095
3482,162990,72033.79000000001,46.80930499712809,20.687475588742103
2604,139991,62077.91,53.7599846390169,23.83944316436252
2679,171997,98897.50000000001,64.20194102276969,36.91582680104517
3120,230462,54591.280000000006,73.86602564102564,17.49720512820513
4765,296253,80269.41,62.17271773347324,16.845626442812172
3349,191438,71369.98,57.16273514481935,21.310833084502836
5302,304054,128956.90000000001,57.34703885326292,24.32231233496794
3919,231697,98504.1,59.121459556009185,25.135008930849708
1718,110987,58307.070000000014,64.60244470314319,33.93892316647265
2179,151928,26981.760000000002,69.72372648003672,12.382634235888023
2692,149639,34789.79,55.58655274888559,12.92339895988113
1857,94677,31322.16,50.98384491114701,16.867075928917608
2710,133741,50835.54000000001,49.35092250922509,18.758501845018454
2099,105626,40156.57000000001,50.32205812291567,19.1312863268223
318,19440,5344.8,61.132075471698116,16.807547169811322
483,25017,8223.0,51.79503105590062,17.024844720496894
477,24048,9088.2,50.41509433962264,19.05283018867925
240,11093,3053.06,46.22083333333333,12.721083333333333
810,40980,15291.200000000003,50.592592592592595,18.87802469135803
489,20925,5696.55,42.79141104294479,11.649386503067484
454,25084,8247.52,55.25110132158591,18.166343612334803
597,27722,10511.94,46.435510887772196,17.607939698492462
354,18442,7004.47,52.09604519774011,19.786638418079097
326,13543,4463.9,41.54294478527607,13.692944785276072
932,48165,17908.230000000003,51.67918454935622,19.214839055793995
441,18351,5171.24,41.61224489795919,11.726167800453513
320,18300,6096.599999999999,57.1875,19.051875
474,21939,8190.57,46.28481012658228,17.279683544303797
